@relation kdd_cup_1999-weka.filters.unsupervised.attribute.Remove-R17

@attribute duration numeric
@attribute protocol_type {tcp,udp,icmp}
@attribute service {vmnet,smtp,ntp_u,shell,kshell,aol,imap4,urh_i,netbios_ssn,tftp_u,mtp,uucp,nnsp,echo,tim_i,ssh,iso_tsap,time,netbios_ns,systat,hostnames,login,efs,supdup,http_8001,courier,ctf,finger,nntp,ftp_data,red_i,ldap,http,ftp,pm_dump,exec,klogin,auth,netbios_dgm,other,link,X11,discard,private,remote_job,IRC,daytime,pop_3,pop_2,gopher,sunrpc,name,rje,domain,uucp_path,http_2784,Z39_50,domain_u,csnet_ns,whois,eco_i,bgp,sql_net,printer,telnet,ecr_i,urp_i,netstat,http_443,harvest}
@attribute flag {RSTR,S3,SF,RSTO,SH,OTH,S2,RSTOS0,S1,S0,REJ}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute land {1,0}
@attribute wrong_fragment numeric
@attribute urgent numeric
@attribute hot numeric
@attribute num_failed_logins numeric
@attribute logged_in {1,0}
@attribute lnum_compromised numeric
@attribute lroot_shell numeric
@attribute lsu_attempted numeric
@attribute lnum_root numeric
@attribute lnum_shells numeric
@attribute lnum_access_files numeric
@attribute lnum_outbound_cmds numeric
@attribute is_host_login {1,0}
@attribute is_guest_login {1,0}
@attribute count numeric
@attribute srv_count numeric
@attribute serror_rate numeric
@attribute srv_serror_rate numeric
@attribute rerror_rate numeric
@attribute srv_rerror_rate numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute dst_host_serror_rate numeric
@attribute dst_host_srv_serror_rate numeric
@attribute dst_host_rerror_rate numeric
@attribute dst_host_srv_rerror_rate numeric
@attribute label {NORMAL,Probing,DoS,R2L,U2R}

@data
0,tcp,http,SF,200,6329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,NORMAL
0,tcp,http,SF,200,3166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,NORMAL
0,tcp,http,SF,200,706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,NORMAL
0,tcp,http,SF,199,5575,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,NORMAL
0,tcp,http,SF,228,5915,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,NORMAL
0,tcp,http,SF,236,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,NORMAL
0,tcp,http,SF,225,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,1,0,0.22,255,255,1,0,0,0,0,0,0,0,NORMAL
0,tcp,http,SF,228,5915,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,NORMAL
0,tcp,http,SF,228,1079,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,NORMAL
0,tcp,http,SF,229,2083,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,NORMAL
0,tcp,http,SF,168,13410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,NORMAL
0,tcp,http,SF,198,315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,NORMAL
0,tcp,http,SF,200,626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,NORMAL
0,tcp,http,SF,201,706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,NORMAL
0,tcp,http,SF,201,2658,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,NORMAL
0,tcp,http,SF,204,2993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.02,0,0,0,0,NORMAL
0,tcp,http,SF,206,9225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,11,255,1,0,0.09,0.02,0,0,0,0,NORMAL
0,tcp,http,SF,203,6312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,21,255,1,0,0.05,0.02,0,0,0,0,NORMAL
0,tcp,http,SF,200,4213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,31,255,1,0,0.03,0.02,0,0,0,0,NORMAL
0,tcp,http,SF,293,4203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,4,255,1,0,0.25,0.02,0,0,0,0,NORMAL
0,tcp,http,SF,296,6903,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,2,255,1,0,0.5,0.03,0,0,0,0,NORMAL
1,tcp,smtp,SF,1596,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,2,2,1,0,0.5,0,0,0,0,0,NORMAL
0,tcp,smtp,SF,19721,367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,12,10,0.83,0.17,0.08,0,0,0,0,0,NORMAL
0,tcp,finger,SF,6,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,22,3,0.14,0.09,0.05,0,0,0,0,0,NORMAL
0,tcp,smtp,SF,780,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,32,26,0.81,0.06,0.03,0,0,0,0,0,NORMAL
1,tcp,smtp,SF,1148,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,42,34,0.81,0.05,0.02,0,0,0,0,0,NORMAL
1,tcp,smtp,SF,3591,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,1,10,41,0.7,0.2,0.1,0.05,0,0,0,0,NORMAL
1,tcp,smtp,SF,1572,337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,1,20,50,0.8,0.1,0.05,0.04,0,0,0,0,NORMAL
0,udp,domain_u,SF,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,6,6,1,0,1,0,0,0,0,0,NORMAL
0,udp,domain_u,SF,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,16,16,1,0,1,0,0,0,0,0,NORMAL
8,udp,domain_u,SF,98,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26,26,1,0,1,0,0,0,0,0,NORMAL
7,udp,domain_u,SF,89,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,36,36,1,0,1,0,0,0,0,0,NORMAL
0,udp,domain_u,SF,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,46,46,1,0,1,0,0,0,0,0,NORMAL
0,udp,domain_u,SF,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,56,56,1,0,1,0,0,0,0,0,NORMAL
0,udp,domain_u,SF,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,66,66,1,0,1,0,0,0,0,0,NORMAL
0,udp,domain_u,SF,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,76,76,1,0,1,0,0,0,0,0,NORMAL
0,udp,domain_u,SF,79,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,86,85,0.99,0.02,0.99,0,0,0,0,0,NORMAL
4,udp,domain_u,SF,89,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,96,95,0.99,0.02,0.99,0,0,0,0,0,NORMAL
0,tcp,smtp,SF,1596,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,1,54,1,0,1,0.06,0,0,0,0,NORMAL
0,tcp,smtp,SF,1551,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,11,64,1,0,0.09,0.05,0,0,0,0,NORMAL
0,tcp,smtp,SF,1367,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,21,72,0.9,0.1,0.05,0.04,0,0,0,0,NORMAL
184,tcp,telnet,SF,1511,2957,0,0,0,3,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,3,1,0,1,0.67,0,0,0,0,U2R
305,tcp,telnet,SF,1735,2766,0,0,0,3,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,4,1,0,0.5,0.5,0,0,0,0,U2R
0,tcp,smtp,SF,3714,393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,12,86,0.75,0.17,0.08,0.05,0,0,0,0,NORMAL
0,tcp,smtp,SF,15744,1869,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,22,92,0.68,0.14,0.05,0.04,0.05,0,0,0,NORMAL
0,tcp,smtp,SF,1622,454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,32,100,0.72,0.09,0.03,0.04,0.06,0,0,0,NORMAL
0,tcp,smtp,SF,1518,405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,42,108,0.74,0.07,0.02,0.04,0.05,0,0,0,NORMAL
0,tcp,smtp,SF,1173,403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,52,116,0.75,0.06,0.02,0.03,0.04,0,0,0,NORMAL
257,tcp,telnet,SF,181,1222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,62,15,0.21,0.05,0.02,0.13,0.03,0.13,0,0,NORMAL
0,tcp,smtp,SF,2302,410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,72,117,0.76,0.04,0.01,0.03,0.03,0,0,0,NORMAL
1,tcp,smtp,SF,1587,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,120,1,0,0.33,0.04,0,0,0,0,NORMAL
0,tcp,smtp,SF,1552,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,13,121,0.85,0.15,0.08,0.04,0,0,0,0,NORMAL
0,tcp,finger,SF,10,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,23,14,0.22,0.13,0.04,0.29,0,0,0,0,NORMAL
0,tcp,smtp,SF,1078,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,6,119,1,0,0.17,0.04,0,0,0,0,NORMAL
0,tcp,smtp,SF,971,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,16,120,0.94,0.12,0.06,0.03,0,0,0,0,NORMAL
1,tcp,smtp,SF,2007,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,26,129,0.92,0.12,0.04,0.03,0,0,0,0,NORMAL
0,tcp,finger,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,16,0.67,0.67,0.33,0.31,0,0,0,0,NORMAL
0,tcp,smtp,SF,813,372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,13,147,0.85,0.15,0.08,0.03,0,0,0,0,NORMAL
0,tcp,smtp,SF,1468,421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,23,157,0.91,0.09,0.04,0.03,0,0,0,0,NORMAL
0,tcp,smtp,SF,842,371,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,33,167,0.94,0.06,0.03,0.03,0,0,0,0,NORMAL
0,tcp,smtp,SF,2351,368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,43,177,0.95,0.05,0.02,0.03,0,0,0,0,NORMAL
1,tcp,smtp,SF,1315,367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,8,187,1,0,0.12,0.03,0,0,0,0,NORMAL
0,tcp,smtp,SF,880,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,18,195,0.89,0.11,0.06,0.03,0,0,0,0,NORMAL
0,tcp,smtp,SF,4031,322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,28,205,0.93,0.07,0.04,0.03,0,0,0,0,NORMAL
27,tcp,ftp,SF,916,2720,0,0,0,19,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,5,5,1,0,0.2,0,0,0,0,0,NORMAL
0,tcp,smtp,SF,2012,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,15,207,0.27,0.13,0.07,0.03,0,0,0,0,NORMAL
25,tcp,ftp,SF,336,1063,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,25,18,0.72,0.08,0.04,0,0,0,0,0,NORMAL
20,tcp,ftp,SF,226,767,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,35,24,0.69,0.06,0.03,0,0,0,0,0,NORMAL
27,tcp,ftp,SF,1458,4152,0,0,0,30,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,45,29,0.64,0.04,0.02,0,0,0,0,0,NORMAL
20,tcp,ftp,SF,239,774,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,55,34,0.62,0.04,0.02,0,0,0,0,0,NORMAL
23,tcp,ftp,SF,342,1072,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,65,40,0.62,0.03,0.02,0,0,0,0,0,NORMAL
1,tcp,smtp,SF,1609,364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,75,187,0.37,0.03,0.01,0.03,0,0,0,0,NORMAL
21,tcp,ftp,SF,227,766,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,85,50,0.59,0.02,0.01,0,0,0,0,0,NORMAL
0,tcp,smtp,SF,946,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,181,0.5,0.75,0.25,0.04,0,0,0,0,NORMAL
0,tcp,smtp,SF,15726,1381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,14,184,0.86,0.21,0.07,0.04,0,0,0,0,NORMAL
0,tcp,smtp,SF,887,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,24,184,0.92,0.12,0.04,0.04,0,0,0,0,NORMAL
0,tcp,smtp,SF,1533,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,34,181,0.85,0.09,0.03,0.03,0,0,0,0,NORMAL
0,tcp,smtp,SF,1541,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,183,0.8,0.4,0.2,0.04,0,0,0,0,NORMAL
1,tcp,smtp,SF,1338,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,15,187,0.93,0.13,0.07,0.03,0,0,0,0,NORMAL
1,tcp,smtp,SF,1145,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,25,188,0.96,0.08,0.04,0.03,0,0,0,0,NORMAL
0,tcp,finger,SF,9,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,10,15,0.3,0.3,0.1,0.4,0,0,0,0,NORMAL
0,tcp,smtp,SF,2362,372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,20,183,0.7,0.15,0.05,0.04,0,0,0,0,NORMAL
0,tcp,smtp,SF,642,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,30,185,0.8,0.1,0.03,0.03,0,0,0,0,NORMAL
1,tcp,smtp,SF,1149,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,1,40,183,0.8,0.08,0.03,0.03,0,0,0,0,NORMAL
0,tcp,smtp,SF,1705,494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,10,182,0.9,0.2,0.1,0.04,0,0,0,0,NORMAL
0,tcp,smtp,SF,3574,494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,20,182,0.95,0.1,0.05,0.04,0,0,0,0,NORMAL
0,tcp,smtp,SF,1974,494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,30,182,0.97,0.07,0.03,0.03,0,0,0,0,NORMAL
0,tcp,smtp,SF,2334,549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,40,183,0.95,0.05,0.03,0.03,0,0,0,0,NORMAL
0,tcp,smtp,SF,613,544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,50,182,0.94,0.04,0.02,0.03,0,0,0,0,NORMAL
0,tcp,smtp,SF,9640,489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,60,182,0.93,0.05,0.02,0.03,0,0,0,0,NORMAL
0,tcp,smtp,SF,1575,498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,70,190,0.93,0.04,0.01,0.03,0,0,0,0,NORMAL
0,tcp,smtp,SF,1415,880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,80,196,0.94,0.04,0.01,0.03,0,0,0,0,NORMAL
0,tcp,http,SF,202,2209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,21,0,0,0,0,1,0,0.1,7,7,1,0,0.14,0,0,0,0,0,NORMAL
0,tcp,http,SF,222,1295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,1,0,0.22,17,17,1,0,0.06,0,0,0,0,0,NORMAL
0,tcp,http,SF,200,2441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,27,27,1,0,0.04,0,0,0,0,0,NORMAL
0,tcp,http,SF,191,910,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,37,37,1,0,0.03,0,0,0,0,0,NORMAL
0,tcp,http,SF,210,1295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,47,47,1,0,0.02,0,0,0,0,0,NORMAL
0,tcp,http,SF,238,13410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,57,57,1,0,0.02,0,0,0,0,0,NORMAL
0,tcp,http,SF,199,3019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,67,67,1,0,0.01,0,0,0,0,0,NORMAL
0,tcp,http,SF,225,1823,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,77,77,1,0,0.01,0,0,0,0,0,NORMAL
0,tcp,http,SF,211,4326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,87,87,1,0,0.01,0,0,0,0,0,NORMAL
0,tcp,http,SF,160,7226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,97,97,1,0,0.01,0,0,0,0,0,NORMAL
0,tcp,http,SF,303,498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,9,107,1,0,0.11,0.02,0,0,0,0,NORMAL
0,tcp,http,SF,229,9920,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,19,117,1,0,0.05,0.02,0,0,0,0,NORMAL
0,tcp,http,SF,300,484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,29,127,1,0,0.03,0.02,0,0,0,0,NORMAL
0,tcp,http,SF,274,25212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0.5,39,137,1,0,0.03,0.01,0,0,0,0,NORMAL
0,tcp,http,SF,309,3368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,0.33,49,147,1,0,0.02,0.01,0,0,0,0,NORMAL
0,tcp,http,SF,307,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,16,0,0,0,0,1,0,0.12,59,157,1,0,0.02,0.01,0,0,0,0,NORMAL
0,tcp,http,SF,276,2456,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,22,0,0,0,0,1,0,0.14,69,167,1,0,0.01,0.01,0,0,0,0,NORMAL
0,tcp,http,SF,227,9920,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,79,177,1,0,0.01,0.01,0,0,0,0,NORMAL
0,tcp,http,SF,319,650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,89,187,1,0,0.01,0.01,0,0,0,0,NORMAL
0,tcp,http,SF,329,9960,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,99,197,1,0,0.01,0.01,0,0,0,0,NORMAL
0,tcp,http,SF,277,632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,1,0,0.22,109,207,1,0,0.01,0.01,0,0,0,0,NORMAL
0,tcp,http,SF,312,866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,7,217,1,0,0.14,0.01,0,0,0,0,NORMAL
0,tcp,http,SF,328,19161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,5,227,1,0,0.2,0.02,0,0,0,0,NORMAL
0,icmp,eco_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,NORMAL
0,icmp,eco_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,11,11,1,0,1,0,0,0,0,0,NORMAL
0,icmp,eco_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,21,21,1,0,1,0,0,0,0,0,NORMAL
0,icmp,eco_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,31,31,1,0,1,0,0,0,0,0,NORMAL
0,udp,domain_u,SF,30,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,9,2,0.22,0.22,0.22,0,0,0,0,0,NORMAL
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,19,15,0.79,0.11,0.79,0,0,0,0,0,NORMAL
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,29,21,0.72,0.07,0.72,0,0,0,0,0,NORMAL
0,tcp,auth,SF,10,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,39,8,0.21,0.08,0.03,0,0,0,0,0,NORMAL
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,49,28,0.57,0.06,0.57,0,0,0,0,0,NORMAL
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,59,38,0.64,0.05,0.64,0,0,0,0,0,NORMAL
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,69,48,0.7,0.04,0.7,0,0,0,0,0,NORMAL
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,79,58,0.73,0.04,0.73,0,0,0,0,0,NORMAL
0,udp,domain_u,SF,45,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,89,9,0.1,0.04,0.1,0,0,0,0,0,NORMAL
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,99,74,0.75,0.04,0.75,0,0,0,0,0,NORMAL
0,udp,domain_u,SF,45,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,1,0,0.4,3,15,1,0,1,0.13,0,0,0,0,NORMAL
0,icmp,ecr_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,5,1,0,1,0.4,0,0,0,0,NORMAL
0,icmp,ecr_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,14,15,1,0,1,0.13,0,0,0,0,NORMAL
0,icmp,ecr_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,24,25,1,0,1,0.08,0,0,0,0,NORMAL
0,icmp,ecr_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,34,35,1,0,1,0.06,0,0,0,0,NORMAL
0,icmp,ecr_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,44,45,1,0,1,0.04,0,0,0,0,NORMAL
